timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay,
2024-12-06 15:22:23.139,aeneas-pod-bu-92,Succeeded,minikube,minikube,561,0,39327
2024-12-06 15:22:23.170,aeneas-pod-be-88,Succeeded,minikube,minikube,530,0,42358
2024-12-06 15:22:23.193,aeneas-pod-bu-103,Running,minikube,minikube,370,0,
2024-12-06 15:22:23.224,julius-pod-be-156,Succeeded,minikube,minikube-m02,182,21,23236
2024-12-06 15:22:23.246,mrleo-pod-gu-173,Running,minikube,minikube-m02,138,21,
2024-12-06 15:22:23.404,aeneas-pod-bu-99,Succeeded,minikube,minikube,375,0,37368
2024-12-06 15:22:23.480,mrleo-pod-gu-163,Running,minikube-m02,minikube-m02,106,0,
2024-12-06 15:22:23.513,mrleo-pod-gu-161,Running,minikube-m02,minikube-m02,165,0,
2024-12-06 15:22:23.535,julius-pod-bu-157,Running,minikube-m02,minikube-m02,303,0,
2024-12-06 15:22:23.572,aeneas-pod-bu-170,Running,minikube-m02,minikube-m02,836,0,
2024-12-06 15:22:23.585,julius-pod-be-167,Running,minikube-m02,minikube,354,22,
2024-12-06 15:22:23.588,julius-pod-gu-172,Pending,minikube-m02,minikube-m02,237,0,
2024-12-06 15:22:23.609,mrleo-pod-gu-150,Running,minikube-m02,minikube,187,21,
2024-12-06 15:22:23.657,aeneas-pod-be-160,Running,minikube-m02,minikube-m02,371,0,
2024-12-06 15:22:23.673,julius-pod-gu-172,Pending,minikube-m02,minikube-m02,237,0,
2024-12-06 15:22:23.678,aeneas-pod-gu-94,Succeeded,minikube-m02,minikube-m02,396,0,39872
2024-12-06 15:22:23.904,julius-pod-be-137,Succeeded,minikube-m02,minikube-m02,293,0,30829
2024-12-06 15:22:23.921,aeneas-pod-be-107,Succeeded,minikube-m02,minikube-m02,382,0,37891
2024-12-06 15:22:23.943,mrleo-pod-be-147,Succeeded,minikube-m02,minikube-m02,321,0,27652
2024-12-06 15:22:23.980,julius-pod-gu-158,Succeeded,minikube-m02,minikube,303,22,41992
2024-12-06 15:22:24.012,julius-pod-gu-115,Succeeded,minikube-m02,minikube-m02,214,0,35618
2024-12-06 15:22:24.288,mrleo-pod-bu-164,Running,minikube,minikube-m02,172,21,
2024-12-06 15:22:24.320,mrleo-pod-bu-143,Running,minikube,minikube,136,0,
2024-12-06 15:22:24.366,mrleo-pod-gu-176,Running,minikube,minikube-m02,145,21,
2024-12-06 15:22:24.406,aeneas-pod-gu-95,Running,minikube,minikube,505,0,
2024-12-06 15:22:24.438,aeneas-pod-bu-99,Succeeded,minikube,minikube,375,0,38408
2024-12-06 15:22:24.507,mrleo-pod-gu-173,Succeeded,minikube,minikube-m02,138,21,20284
2024-12-06 15:22:24.533,aeneas-pod-bu-103,Succeeded,minikube,minikube,370,0,38498
2024-12-06 15:22:24.701,aeneas-pod-bu-104,Running,minikube-m02,minikube,370,24,
2024-12-06 15:22:24.740,julius-pod-gu-158,Succeeded,minikube-m02,minikube,303,22,24752
2024-12-06 15:22:24.750,aeneas-pod-be-107,Succeeded,minikube-m02,minikube-m02,382,0,42720
2024-12-06 15:22:24.797,aeneas-pod-bu-121,Running,minikube-m02,minikube,1104,24,
2024-12-06 15:22:24.860,aeneas-pod-be-110,Running,minikube-m02,minikube,534,24,
2024-12-06 15:22:24.883,julius-pod-be-137,Succeeded,minikube-m02,minikube-m02,293,0,31808
2024-12-06 15:22:24.919,aeneas-pod-bu-118,Running,minikube-m02,minikube-m02,309,0,
2024-12-06 15:22:24.941,julius-pod-gu-115,Succeeded,minikube-m02,minikube-m02,214,0,36548
2024-12-06 15:22:24.962,julius-pod-gu-172,Running,minikube-m02,minikube-m02,237,0,
2024-12-06 15:22:24.992,mrleo-pod-be-147,Succeeded,minikube-m02,minikube-m02,321,0,40697
2024-12-06 15:22:25.021,mrleo-pod-gu-161,Succeeded,minikube-m02,minikube-m02,165,0,25033
2024-12-06 15:22:25.046,mrleo-pod-gu-163,Succeeded,minikube-m02,minikube-m02,106,0,25058
2024-12-06 15:22:25.064,julius-pod-bu-157,Succeeded,minikube-m02,minikube-m02,303,0,25076
2024-12-06 15:22:25.340,aeneas-pod-bu-152,Pending,minikube-m02,minikube-m02,335,0,
2024-12-06 15:22:25.399,aeneas-pod-bu-152,Pending,minikube-m02,minikube-m02,335,0,
2024-12-06 15:22:25.416,aeneas-pod-be-168,Pending,minikube-m02,minikube-m02,371,0,
2024-12-06 15:22:25.448,aeneas-pod-be-168,Pending,minikube-m02,minikube-m02,371,0,
2024-12-06 15:22:25.465,aeneas-pod-gu-174,Pending,minikube-m02,minikube-m02,1143,0,
2024-12-06 15:22:25.475,aeneas-pod-gu-174,Pending,minikube-m02,minikube-m02,1143,0,
2024-12-06 15:22:25.492,aeneas-pod-gu-178,Pending,minikube-m02,minikube-m02,438,0,
2024-12-06 15:22:25.504,aeneas-pod-bu-103,Succeeded,minikube,minikube,370,0,39481
2024-12-06 15:22:25.549,aeneas-pod-gu-178,Pending,minikube-m02,minikube-m02,438,0,
2024-12-06 15:22:25.561,julius-pod-bu-180,Pending,minikube,minikube-m02,236,21,
2024-12-06 15:22:25.614,aeneas-pod-gu-183,Pending,minikube,minikube-m02,529,21,
2024-12-06 15:22:25.647,mrleo-pod-be-155,Running,minikube,minikube-m02,144,21,
2024-12-06 15:22:25.661,mrleo-pod-bu-185,Pending,minikube,minikube,176,0,
2024-12-06 15:22:25.680,julius-pod-be-165,Running,minikube,minikube-m02,278,21,
2024-12-06 15:22:25.686,mrleo-pod-gu-173,Succeeded,minikube,minikube-m02,138,21,21463
2024-12-06 15:22:25.689,julius-pod-bu-187,Pending,minikube,minikube,191,0,
2024-12-06 15:22:25.694,julius-pod-bu-180,Pending,minikube,minikube-m02,236,21,
2024-12-06 15:22:25.699,aeneas-pod-gu-183,Pending,minikube,minikube-m02,529,21,
2024-12-06 15:22:25.702,mrleo-pod-bu-189,Pending,minikube-m02,minikube,196,21,
2024-12-06 15:22:25.706,mrleo-pod-bu-185,Pending,minikube,minikube,176,0,
2024-12-06 15:22:25.709,julius-pod-bu-191,Pending,minikube,minikube,164,0,
2024-12-06 15:22:25.730,mrleo-pod-bu-189,Pending,minikube-m02,minikube,196,21,
2024-12-06 15:22:25.758,julius-pod-bu-187,Pending,minikube,minikube,191,0,
2024-12-06 15:22:25.784,mrleo-pod-gu-199,Pending,minikube-m02,minikube,114,21,
2024-12-06 15:22:25.805,julius-pod-bu-191,Pending,minikube,minikube,164,0,
2024-12-06 15:22:25.825,mrleo-pod-gu-199,Pending,minikube-m02,minikube,114,21,
2024-12-06 15:22:25.838,mrleo-pod-bu-164,Succeeded,minikube,minikube-m02,172,21,25850
2024-12-06 15:22:25.860,mrleo-pod-bu-143,Succeeded,minikube,minikube,136,0,29565
2024-12-06 15:22:25.881,mrleo-pod-gu-176,Succeeded,minikube,minikube-m02,145,21,21664
2024-12-06 15:22:25.905,aeneas-pod-gu-95,Succeeded,minikube,minikube,505,0,42098
2024-12-06 15:22:26.082,julius-pod-bu-157,Succeeded,minikube-m02,minikube-m02,303,0,26101
2024-12-06 15:22:26.515,aeneas-pod-be-109,Running,minikube-m02,minikube,323,24,
2024-12-06 15:22:26.590,mrleo-pod-gu-163,Succeeded,minikube-m02,minikube-m02,106,0,26611
2024-12-06 15:22:26.681,mrleo-pod-gu-161,Succeeded,minikube-m02,minikube-m02,165,0,26702
2024-12-06 15:22:26.927,mrleo-pod-gu-150,Running,minikube-m02,minikube,187,21,
2024-12-06 15:22:26.982,mrleo-pod-gu-176,Succeeded,minikube,minikube-m02,145,21,22760
2024-12-06 15:22:27.304,mrleo-pod-bu-143,Succeeded,minikube,minikube,136,0,37009
2024-12-06 15:22:27.377,julius-pod-bu-180,Running,minikube,minikube-m02,236,21,
2024-12-06 15:22:27.434,aeneas-pod-be-110,Succeeded,minikube-m02,minikube,534,24,39041
2024-12-06 15:22:27.473,aeneas-pod-bu-104,Succeeded,minikube-m02,minikube,370,24,41437
2024-12-06 15:22:27.540,aeneas-pod-bu-118,Succeeded,minikube-m02,minikube-m02,309,0,39147
2024-12-06 15:22:27.578,aeneas-pod-bu-121,Succeeded,minikube-m02,minikube,1104,24,39185
2024-12-06 15:22:27.690,julius-pod-bu-187,Running,minikube,minikube,191,0,
2024-12-06 15:22:27.731,mrleo-pod-bu-164,Succeeded,minikube,minikube-m02,172,21,27743
2024-12-06 15:22:27.759,aeneas-pod-gu-95,Succeeded,minikube,minikube,505,0,43949
2024-12-06 15:22:27.939,julius-pod-be-165,Succeeded,minikube,minikube-m02,278,21,27950
2024-12-06 15:22:27.993,aeneas-pod-bu-118,Succeeded,minikube-m02,minikube-m02,309,0,39601
2024-12-06 15:22:28.026,aeneas-pod-be-101,Running,minikube-m02,minikube-m02,340,0,
2024-12-06 15:22:28.077,aeneas-pod-be-110,Succeeded,minikube-m02,minikube,534,24,43683
2024-12-06 15:22:28.108,mrleo-pod-be-155,Succeeded,minikube,minikube-m02,144,21,31813
2024-12-06 15:22:28.136,aeneas-pod-gu-174,Running,minikube-m02,minikube-m02,1143,0,
2024-12-06 15:22:28.162,aeneas-pod-bu-152,Running,minikube-m02,minikube-m02,335,0,
2024-12-06 15:22:28.192,mrleo-pod-bu-189,Running,minikube-m02,minikube,196,21,
2024-12-06 15:22:28.218,mrleo-pod-gu-199,Running,minikube-m02,minikube,114,21,
2024-12-06 15:22:28.238,aeneas-pod-bu-104,Succeeded,minikube-m02,minikube,370,24,42203
2024-12-06 15:22:28.263,aeneas-pod-bu-117,Running,minikube-m02,minikube-m02,509,0,
2024-12-06 15:22:28.279,aeneas-pod-bu-121,Succeeded,minikube-m02,minikube,1104,24,39885
2024-12-06 15:22:28.301,aeneas-pod-gu-178,Running,minikube-m02,minikube-m02,438,0,
2024-12-06 15:22:28.322,aeneas-pod-be-168,Running,minikube-m02,minikube-m02,371,0,
2024-12-06 15:22:28.398,mrleo-pod-gu-150,Succeeded,minikube-m02,minikube,187,21,32103
2024-12-06 15:22:28.430,aeneas-pod-be-109,Succeeded,minikube-m02,minikube,323,24,40037
2024-12-06 15:22:28.462,aeneas-pod-bu-162,Pending,minikube,minikube-m02,460,21,
2024-12-06 15:22:28.488,aeneas-pod-bu-162,Pending,minikube,minikube-m02,460,21,
2024-12-06 15:22:28.495,aeneas-pod-bu-175,Pending,minikube,minikube-m02,885,21,
2024-12-06 15:22:28.499,aeneas-pod-bu-175,Pending,minikube,minikube-m02,885,21,
2024-12-06 15:22:28.504,mrleo-pod-be-181,Pending,minikube-m02,minikube-m02,141,0,
2024-12-06 15:22:28.518,julius-pod-bu-186,Pending,minikube-m02,minikube-m02,126,0,
2024-12-06 15:22:28.535,mrleo-pod-be-181,Pending,minikube-m02,minikube-m02,141,0,
2024-12-06 15:22:28.595,julius-pod-bu-186,Pending,minikube-m02,minikube-m02,126,0,
2024-12-06 15:22:28.610,mrleo-pod-bu-190,Pending,minikube,minikube,124,0,
2024-12-06 15:22:28.670,mrleo-pod-bu-190,Pending,minikube,minikube,124,0,
2024-12-06 15:22:28.688,mrleo-pod-bu-193,Pending,minikube,minikube-m02,121,21,
2024-12-06 15:22:28.719,mrleo-pod-bu-193,Pending,minikube,minikube-m02,121,21,
2024-12-06 15:22:28.753,julius-pod-bu-195,Pending,minikube,minikube,334,0,
2024-12-06 15:22:28.769,julius-pod-bu-195,Pending,minikube,minikube,334,0,
2024-12-06 15:22:28.787,julius-pod-gu-197,Pending,minikube,minikube-m02,149,21,
2024-12-06 15:22:28.817,julius-pod-gu-197,Pending,minikube,minikube-m02,149,21,
2024-12-06 15:22:28.841,mrleo-pod-bu-216,Pending,minikube-m02,minikube,171,21,
2024-12-06 15:22:28.851,mrleo-pod-bu-216,Pending,minikube-m02,minikube,171,21,
2024-12-06 15:22:28.877,aeneas-pod-gu-113,Running,minikube,minikube,623,0,
2024-12-06 15:22:28.891,aeneas-pod-gu-138,Running,minikube,minikube-m02,760,21,
2024-12-06 15:22:28.914,julius-pod-be-165,Succeeded,minikube,minikube-m02,278,21,34932
2024-12-06 15:22:28.942,aeneas-pod-gu-132,Running,minikube,minikube-m02,334,21,
2024-12-06 15:22:28.948,aeneas-pod-gu-183,Running,minikube,minikube-m02,529,21,
2024-12-06 15:22:28.960,julius-pod-bu-191,Running,minikube,minikube,164,0,
2024-12-06 15:22:29.006,mrleo-pod-bu-185,Running,minikube,minikube,176,0,
2024-12-06 15:22:29.049,aeneas-pod-gu-130,Running,minikube,minikube,672,0,
2024-12-06 15:22:29.065,mrleo-pod-be-155,Succeeded,minikube,minikube-m02,144,21,32769
2024-12-06 15:22:29.070,julius-pod-bu-169,Running,minikube,minikube-m02,263,21,
2024-12-06 15:22:29.125,aeneas-pod-gu-135,Running,minikube,minikube,397,0,
2024-12-06 15:22:29.531,mrleo-pod-gu-150,Succeeded,minikube-m02,minikube,187,21,33241
2024-12-06 15:22:29.602,julius-pod-bu-177,Running,minikube-m02,minikube,186,22,
2024-12-06 15:22:29.702,aeneas-pod-be-109,Succeeded,minikube-m02,minikube,323,24,41309
2024-12-06 15:22:29.754,mrleo-pod-be-181,Running,minikube-m02,minikube-m02,141,0,
2024-12-06 15:22:30.054,aeneas-pod-bu-117,Succeeded,minikube-m02,minikube-m02,509,0,41661
2024-12-06 15:22:30.074,aeneas-pod-be-101,Succeeded,minikube-m02,minikube-m02,340,0,44039
2024-12-06 15:22:30.194,aeneas-pod-bu-162,Running,minikube,minikube-m02,460,21,
2024-12-06 15:22:30.222,aeneas-pod-be-120,Running,minikube,minikube,393,0,
2024-12-06 15:22:30.240,mrleo-pod-bu-190,Running,minikube,minikube,124,0,
2024-12-06 15:22:30.269,julius-pod-bu-195,Running,minikube,minikube,334,0,
2024-12-06 15:22:30.294,mrleo-pod-bu-193,Running,minikube,minikube-m02,121,21,
2024-12-06 15:22:30.326,julius-pod-gu-197,Running,minikube,minikube-m02,149,21,
2024-12-06 15:22:30.364,aeneas-pod-gu-125,Running,minikube,minikube,388,0,
2024-12-06 15:22:30.390,aeneas-pod-bu-175,Running,minikube,minikube-m02,885,21,
2024-12-06 15:22:30.645,julius-pod-bu-169,Succeeded,minikube,minikube-m02,263,21,30656
2024-12-06 15:22:30.668,aeneas-pod-gu-132,Succeeded,minikube,minikube-m02,334,21,37593
2024-12-06 15:22:30.697,aeneas-pod-gu-138,Succeeded,minikube,minikube-m02,760,21,37621
2024-12-06 15:22:30.716,aeneas-pod-gu-135,Succeeded,minikube,minikube,397,0,37641
2024-12-06 15:22:30.740,aeneas-pod-gu-130,Succeeded,minikube,minikube,672,0,40010
2024-12-06 15:22:30.758,aeneas-pod-gu-113,Succeeded,minikube,minikube,623,0,42369
2024-12-06 15:22:30.811,aeneas-pod-be-101,Succeeded,minikube-m02,minikube-m02,340,0,44775
2024-12-06 15:22:30.822,aeneas-pod-be-111,Running,minikube-m02,minikube-m02,384,0,
2024-12-06 15:22:30.865,aeneas-pod-bu-117,Succeeded,minikube-m02,minikube-m02,509,0,42473
2024-12-06 15:22:30.888,aeneas-pod-bu-144,Running,minikube-m02,minikube,499,24,
2024-12-06 15:22:30.911,julius-pod-bu-186,Running,minikube-m02,minikube-m02,126,0,
2024-12-06 15:22:30.929,mrleo-pod-bu-216,Running,minikube-m02,minikube,171,21,
2024-12-06 15:22:31.141,julius-pod-bu-177,Succeeded,minikube-m02,minikube,186,22,26918
2024-12-06 15:22:31.266,aeneas-pod-bu-171,Pending,minikube-m02,minikube-m02,531,0,
2024-12-06 15:22:31.300,aeneas-pod-bu-171,Pending,minikube-m02,minikube-m02,531,0,
2024-12-06 15:22:31.303,mrleo-pod-be-184,Pending,minikube,minikube,216,0,
2024-12-06 15:22:31.307,mrleo-pod-be-184,Pending,minikube,minikube,216,0,
2024-12-06 15:22:31.315,aeneas-pod-gu-192,Pending,minikube-m02,minikube,407,24,
2024-12-06 15:22:31.335,julius-pod-gu-196,Pending,minikube-m02,minikube-m02,159,0,
2024-12-06 15:22:31.367,aeneas-pod-gu-192,Pending,minikube-m02,minikube,407,24,
2024-12-06 15:22:31.388,julius-pod-gu-196,Pending,minikube-m02,minikube-m02,159,0,
2024-12-06 15:22:31.448,aeneas-pod-gu-113,Succeeded,minikube,minikube,623,0,43054
